WKT,nama,deskripsi
"POLYGON ((106.8161611 -6.3054086, 106.8166332 -6.3063044, 106.8170623 -6.3069016, 106.8168048 -6.3074561, 106.8165044 -6.3079253, 106.8159894 -6.3081812, 106.8159036 -6.309205, 106.8159036 -6.3101007, 106.8167619 -6.3106552, 106.8171911 -6.3103567, 106.8176631 -6.3101434, 106.8176631 -6.3113804, 106.8176631 -6.3127027, 106.8176631 -6.3146222, 106.8174486 -6.315134, 106.8164615 -6.3151767, 106.8165473 -6.3162431, 106.8175773 -6.3160724, 106.8191223 -6.3167123, 106.8193368 -6.3172668, 106.8213968 -6.3173947, 106.8233709 -6.3173947, 106.824315 -6.3178213, 106.8248729 -6.3176507, 106.8250446 -6.3157312, 106.8253879 -6.3134278, 106.8256025 -6.3118922, 106.8259458 -6.3109965, 106.8264608 -6.3112098, 106.826847 -6.3085651, 106.8244867 -6.3084798, 106.8245296 -6.3064323, 106.8225126 -6.3065603, 106.820281 -6.3063897, 106.8204097 -6.3057499, 106.8182639 -6.3056645, 106.8173627 -6.3053233, 106.8165044 -6.3050674, 106.8161611 -6.3054086))",Kebun binatang ragunan,
