WKT,nama,deskripsi
"POLYGON ((106.8835849 -6.2991348, 106.8839282 -6.3010116, 106.8841857 -6.302078, 106.8848294 -6.3030591, 106.8862885 -6.3041682, 106.8877906 -6.3049787, 106.8898076 -6.3054052, 106.8925542 -6.306045, 106.895687 -6.3067702, 106.8984336 -6.3081352, 106.9008797 -6.3099694, 106.9037551 -6.311249, 106.9041842 -6.3099267, 106.904828 -6.3092016, 106.9053859 -6.3083058, 106.9043988 -6.3079645, 106.9049567 -6.3068128, 106.9054717 -6.3057465, 106.9059867 -6.3050213, 106.9060296 -6.3041682, 106.9059438 -6.3033151, 106.9059438 -6.3019501, 106.9059438 -6.300841, 106.9058579 -6.3002012, 106.9057721 -6.299604, 106.9039697 -6.299604, 106.9020814 -6.2995613, 106.9007939 -6.299604, 106.8990344 -6.299732, 106.8959874 -6.299732, 106.8934125 -6.299732, 106.8923396 -6.2999026, 106.8835849 -6.2991348))",Taman Mini,
