WKT,nama,deskripsi
"POLYGON ((106.8059626 -6.2128573, 106.8051258 -6.2130493, 106.8039027 -6.2133053, 106.8028298 -6.2135612, 106.8013922 -6.2138812, 106.8000189 -6.2142012, 106.7988387 -6.2145638, 106.798195 -6.2147132, 106.7982593 -6.2153744, 106.7983881 -6.216121, 106.7983237 -6.2170809, 106.7983881 -6.2179982, 106.7983452 -6.2190008, 106.7983237 -6.2200247, 106.7983666 -6.220622, 106.7991606 -6.2209206, 106.8001905 -6.2212619, 106.8013063 -6.2218378, 106.8028084 -6.2224138, 106.8036452 -6.2231817, 106.8041602 -6.2238643, 106.8048898 -6.2247602, 106.8059412 -6.2238003, 106.8069712 -6.2231391, 106.8083444 -6.2222858, 106.8087092 -6.2220085, 106.8083015 -6.2214326, 106.8083015 -6.2208353, 106.8082586 -6.2201313, 106.8082586 -6.2191928, 106.8082586 -6.2181902, 106.8082801 -6.2171449, 106.808323 -6.2158864, 106.8077007 -6.2158437, 106.8068424 -6.2158011, 106.8061128 -6.2155877, 106.8060914 -6.2149265, 106.8062201 -6.2142865, 106.8063274 -6.2136892, 106.8062845 -6.2133693, 106.8059626 -6.2128573))",GBK,
