WKT,nama,deskripsi
"POLYGON ((106.8232625 -6.1722741, 106.8232625 -6.1729354, 106.823284 -6.1735967, 106.823284 -6.1740874, 106.8233054 -6.1743647, 106.823284 -6.1748341, 106.823284 -6.1751114, 106.8232411 -6.1757941, 106.8232411 -6.1761994, 106.8232196 -6.1768607, 106.8232196 -6.177586, 106.8231338 -6.1781194, 106.8231338 -6.1785034, 106.8231123 -6.1791007, 106.8231123 -6.1795914, 106.8233054 -6.1801033, 106.8236702 -6.1802953, 106.8243139 -6.1803593, 106.8253439 -6.1803593, 106.8266743 -6.1802953, 106.8277686 -6.1802527, 106.8289917 -6.1802313, 106.8299788 -6.1801887, 106.8306869 -6.1801887, 106.8310731 -6.1799327, 106.8309444 -6.1793994, 106.830601 -6.179186, 106.8304079 -6.178802, 106.8306225 -6.1785674, 106.8304079 -6.1782047, 106.8300002 -6.1778207, 106.82985 -6.1773727, 106.8299144 -6.1767967, 106.8299573 -6.1757941, 106.8299358 -6.1749621, 106.8299788 -6.1741727, 106.8299144 -6.1736821, 106.8296569 -6.1733834, 106.8292921 -6.1731488, 106.8291205 -6.1728501, 106.8291848 -6.1724021, 106.8291634 -6.1719968, 106.8290346 -6.1716554, 106.8286269 -6.1715914, 106.8281334 -6.1715061, 106.8276828 -6.1715488, 106.8271034 -6.1715274, 106.8265026 -6.1715488, 106.8260091 -6.1715061, 106.825537 -6.1714634, 106.8246787 -6.1715274, 106.8237775 -6.1715061, 106.8234985 -6.1716341, 106.8233913 -6.1719114, 106.8232625 -6.1722741))",Monas,
